StartDate,EndDate,Status,Duration (in seconds),ResponseId,DistributionChannel,UserLanguage,Q_RecaptchaScore,consent,age,education,gender,attn.screener,open.1,open.2,climate.concern_1,fuel_10,transit_10,vehicle_10,energy_10,air_10,land_10,jobs_10,water_10,food_10,slider.attn_10,beh.e.vehicle_1,beh.energy_1,beh.flight_1,beh.no.car_1,race,pol.id_1,income,zipcode,feedback,climateLink1,climateLink2,climateLink3,climateLink4,c,qual.text.check
1/8/24 21:37,1/8/24 21:47,IP Address,635,R_1Nqc7mEbA1kaxQq,anonymous,EN,0.800000012,"Yes, I am at least 18 years old and I want to participate",74,Graduate degree,Female,Other,"The images show the effect, the climate changes having on our earth Cracked bell smack leaf half dead forest fires then there’s also scenes or human hands reaching touching showing we have the ability to change. It’s in our hands.","These images are dramatic with the earth burning Factors near me pollution polar, bear stranded with a dead tree image of a half live and half dead scenes… an image of it being in our hands this is much more dramatic than the first one not sure I like the way it makes me feel the frighten me I don’t think fear make me act. The first add was better.",100,100,100,100,100,91,100,100,100,100,100,94,68,64,76,White or Caucasian,14,"Less than $25,000",91205,I do wish we would learn from Singapore. Our country can change dramatically in a short time.,0,0,0,0,2,1
1/8/24 21:38,1/8/24 21:49,IP Address,614,R_3f9LKBZ9a6VwtLq,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",72,Some college,Male,Other,well they seem to depict a world gone bad and that makes me feel bad also the images would not scroll for me so I didn't get to see them all,Disneyland in the twentieth anniversary celebration with mickey annd all the gang ducks frogs and tables and chairs,100,38,100,100,97,93,98,93,100,39,100,0,49,100,0,White or Caucasian,0,"Less than $25,000",23060,,0,0,0,0,2,1
1/8/24 21:38,1/8/24 21:54,IP Address,915,R_1KvR0HFllDagcPk,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",57,College degree,Male,Other,"Environmentally designed images that encourage me to me feel good about recycling, being non-judgmental, and enjoying nature while having a future earth to enjoy it on.","Global warming extremist preaching to me about encouraging our elected officials to give the taxpayers back their money, because it is all a farce.  ",0,0,100,50,100,0,100,0,100,0,100,0,100,100,0,White or Caucasian,100,"$50,000-$74,999",35772,Stop!  Return every penny!  Now!  Tax the extremely wealthy.  Fine industries which pollute.  Get some non-corrupt officials to handle this.  No more kickbacks!,0,0,0,0,1,1
1/8/24 21:40,1/8/24 21:45,IP Address,343,R_3MbRYOwhLr87YkX,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",72,Graduate degree,Female,Other,The world we live in and importance of caring for it.  Leaving the world a better place for future generations is important.,The world we live in and importance of respecting it.  One can see many of the blessings we at times take for granted.,68,56,65,61,73,55,80,65,73,55,100,20,67,34,9,White or Caucasian,55,"$150,000 or more",29576,,0,0,0,0,2,1
1/8/24 21:42,1/8/24 21:47,IP Address,309,R_6HSunvpGVSysQO3,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",76,College degree,Male,Other,just more random stuff.........................................................................................,"just a bunch of ""stuff""...............................................................................................",60,40,35,60,50,49,76,56,60,35,100,0,50,100,0,White or Caucasian,9,Prefer not to say,90811,,0,0,0,0,1,1
1/8/24 21:42,1/8/24 21:54,IP Address,685,R_31cQkAgBCr8SKkP,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",85,Graduate degree,Male,Other,"a few of them are interesting to me, but most are not.  I like the ones showing nature much better than those that do not.","Most of these images do not interest me, but the one with the polar bear on the ice flo does interest me.",100,100,76,100,100,65,100,76,100,40,100,91,81,30,4,White or Caucasian,20,"$75,000-$99,999",76205,,0,0,0,0,1,1
1/8/24 21:43,1/8/24 22:00,IP Address,995,R_7OlTyoJDl8GUXhd,anonymous,EN,0.800000012,"Yes, I am at least 18 years old and I want to participate",75,Some college,Male,Other,"The climate of Earth is not static, it is changing all the time as it has been doing for millions of years.","It seems our planet is overheating, the polar ice is melting and weather is becoming more extreme. We must do something to stop it.",0,0,19,4,39,0,100,0,91,0,100,0,19,0,0,American Indian/Native American or Alaska Native,100,"$50,000-$74,999",23838,,0,0,0,0,2,1
1/8/24 21:44,1/8/24 21:50,IP Address,348,R_5pfhLnpC3Yee6bf,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",54,Some college,Female,Other,Things that affect or things that people feel strong feelings for and things that are important to them,They upset me because they are probably things about climate change which is something that we need to fix right away,84,75,72,58,100,100,100,71,100,69,100,0,29,100,0,White or Caucasian,50,"Less than $25,000",80907,,0,0,0,0,1,1
1/8/24 21:48,1/8/24 21:55,IP Address,457,R_1xY0aQ6CV3s0xXj,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",40,Some college,Male,Other,"Relaxed, at peace, also focus like I'm in a better place and or situation I love a great display to the me it takes me away from life pressure and it easily put your mind in that better place ",I really don't know by looking at these pictures it doesn't jffer me much of a clearer understanding ,100,100,100,92,100,86,99,95,95,99,100,100,100,95,11,Black or African American,1,"$75,000-$99,999",10466,Awesome survey guys ,0,0,0,0,2,1
1/8/24 21:51,1/8/24 22:11,IP Address,1165,R_7MsqBiuFxTvKqiM,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",78,College degree,Female,Other,"These images have a looming and imminent danger about them. They refer to climate change, but it's the kind we're doing to ourselves. That makes this so much more devastating.","I believe the images are depicting the various sorts of damage from climate change. They were beautiful images, however, they made me sad. I could feel the emptiness and loss in each photo.",100,100,100,100,100,100,100,100,100,98,100,100,91,100,100,White or Caucasian,50,"$75,000-$99,999",26105,"No, nothing.",0,0,0,0,2,1
1/8/24 21:53,1/9/24 15:08,IP Address,62095,R_7xXZSd3MSRup4HR,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",35,Graduate degree,Male,Other,connected and confident is a big feeling for me regarding these images on Google images. they are good quality,they are mostly informative and they make me feel overwhelmed and confused due to how complex they feel,100,0,80,100,100,0,100,100,100,0,100,50,57,100,0,White or Caucasian,0,"$25,000-$49,999",32425,,0,0,0,0,1,1
1/8/24 21:53,1/8/24 21:58,IP Address,306,R_57ts0CNu1BCWBQB,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",43,College degree,Male,Other,I see many types of videos on social media. I see cartoon scand news and how to videos and more. Great,"I see m,y types of videos with the news and hot topics.google has a lot of videos by cattergooryd and more
",79,93,35,77,92,68,90,76,94,71,83,77,85,92,85,Black or African American,55,"$25,000-$49,999",75023,,0,0,0,0,1,1
1/8/24 21:53,1/8/24 22:19,IP Address,1533,R_6b1aNgNRMDII71D,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",77,High school diploma,Female,Other,"These photos represent polution an distruction of  the earth caused  by both global warming, and humans","Very colorful a  lot of spheres, nature, and landscape .Hands holding life, cadles showing warming,  dry earth, and the world",81,20,90,61,97,100,100,85,100,0,100,21,100,100,0,White or Caucasian,61,"$25,000-$49,999",08759,,0,0,0,0,2,1
1/8/24 21:53,1/8/24 22:10,IP Address,982,R_6CCPpzc0aIWLvVI,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",75,College degree,Male,Other,"It appears like some of the pictures are related to pollution and climate change. Only one picture really indicates this, the mill spewing out the dark smoke, which I don't like because of the pollution.",I don't relate to most of the pictures which have writing on them in a language other English. I've seen the picture of the polar bear stranded on the small piece of ice. The picture was shown to reflect climate change.,93,78,86,100,87,58,100,100,100,62,100,100,56,82,3,White or Caucasian,66,"$50,000-$74,999",18062,,0,0,0,0,1,1
1/8/24 21:54,1/8/24 22:04,IP Address,622,R_3UXKX3PXj6ngxPP,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",61,Some college,Male,Other,Several photos of pollution and numerous of climate change protesting.  Apparently trying to promote that we are not going enough in this area,"Global impressions, chart on global warming.  Promoting that climate change is a huge concern.  Indeed the temperature is rising but is likely a cyclical phenomenon.",21,6,71,57,59,11,81,39,85,6,100,33,56,26,17,White or Caucasian,85,"$150,000 or more",36054,,0,0,0,0,1,1
1/8/24 21:55,1/8/24 22:06,IP Address,677,R_1iPrrXXkCxC4QBr,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",64,Some college,Female,Other,"They are images of different climate changes that may be going on right now in the world. No definite place is depicted in these images. My feelings, right now are neutral.",They appear to be global images and they have no impression on me and give me some serene  and calming feelings right now.,50,50,57,56,65,39,57,42,59,42,100,59,54,37,57,White or Caucasian,54,"Less than $25,000",85711,,0,0,0,0,2,1
1/8/24 21:56,1/8/24 22:00,IP Address,271,R_1ZK4G6AeLhCdLK9,anonymous,EN,0.699999988,"Yes, I am at least 18 years old and I want to participate",45,Graduate degree,Male,Other,The content of those images is awesome and is unique because the graphic also is awesome and uniqueness,The content of the image is awesome and the graphic is great and unique that is why i love it the image of worlds is awesome,100,100,100,98,100,100,100,100,100,100,100,100,100,100,100,White or Caucasian,100,"$100,000-$149,999",90015,Good and awesome,0,0,0,0,2,1
1/8/24 21:56,1/8/24 22:06,IP Address,607,R_12Ftqy8NUZvBzDO,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",60,Some college,Male,Other,ONCE AGAIN THESE IMAGES ARE ALL CLIMATE RELATED AND AS SUCH AS PREVIOUSLY STATED I BELIEVE THE WORLD HAS ALWAYS HAD HOT AND COLD AGES.,tHEY LOOK LIKE IMAGES ABOUT CLIMATE CONTROL AND WEATHER. i DONT BELIEVE IN CLIMATE CONTROL AS I BELIEVE THE WORLD HAS ALWAYS HAD HOT AND COLD AGES.,0,0,19,29,18,8,100,9,61,1,49,0,10,0,1,White or Caucasian,80,"$25,000-$49,999",L6T4T4,CLIMATE CONTROL IS ANOTHER WAY FOR THE GOVERNMENT AND THE WORLD ECONOMIC FORUM TO TRY AND KEEP ALL THE NATIONS OF THE EARTH UNDER THEIR TOTAL CONTROL. CLIMATE CHANGE IS NATURAL. ALL THE REST IS BULLSHIT,0,0,0,0,1,1
1/8/24 21:57,1/8/24 22:06,IP Address,576,R_62Pk5iRrW8cCa1A,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",57,College degree,Female,Other,The Picture are of nature and some of natural and people made mishaps...  And my feeling is neutral ,Looks like images of different seasonal changes and the environment...  Looking at these gives me hope for a cleaner America ,99,100,100,60,100,100,100,100,100,100,100,45,100,100,100,White or Caucasian,43,"Less than $25,000",77632,,0,0,0,0,2,1
1/8/24 21:57,1/8/24 22:04,IP Address,395,R_7aFUYGqsaufiKQh,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",67,College degree,Male,Other,"very varied images that seem to have somewhat on an ecological slant to them, though that is just a gut feeling.","clearly european images that definitely are ecologically related. could be Russian, but guessing not.",70,35,50,61,70,30,91,50,66,40,100,10,45,80,0,White or Caucasian,76,"$100,000-$149,999",14564,,0,0,0,0,1,1
1/8/24 22:05,1/8/24 22:12,IP Address,444,R_3IbW3md3w7uOtwf,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",19,High school diploma,Female,Other,They make me feel gross and upset. It’s showing how our planet is getting destroyed by pollution and other matters. I wish I could make a difference but I don’t have the money nor the resources to help the environment like I should be.,Our planet is dying and it’s very upsetting to think about. Global warming is taking over and instead of snowy winters we now have rainy Christmas’.,93,12,54,69,100,12,100,89,85,0,100,29,31,52,0,White or Caucasian,44,Prefer not to say,44460,,0,0,0,0,2,1
1/8/24 22:05,1/8/24 22:25,IP Address,1214,R_3DewDyMljyv1ba6,anonymous,EN,0.699999988,"Yes, I am at least 18 years old and I want to participate",84,College degree,Female,Other,The scorched earth with cracks and all the smoke often indicates  fire damage.  The image of the fire and fleeing animals is frightening.  ,Many of the images seem to provide two different views of a scene.  One view is normal and the other is involved with flames or an appearance of brown or dying nature.  ,40,21,39,21,39,19,62,30,55,0,100,0,18,30,0,White or Caucasian,99,Prefer not to say,77069,"It will do very little good for the US to try to contain climate change, because there is no way to get India or China (who are the biggest polluters) to cooperate.",0,0,0,0,2,1
1/8/24 22:07,1/8/24 22:19,IP Address,682,R_7BhIupEvxwOYBAR,anonymous,EN,0.8999999761581421,"Yes, I am at least 18 years old and I want to participate",60,High school diploma,Female,Other,This is about COP26 and Granny's for the future and seeing the world in a crystal ball.  And Smoke Stacks and wildlife disappearing,"Makes me think about the future and how we are going to adapt.
About what is going to be happening in the years to come.",33,56,64,43,68,64,81,80,85,42,100,59,65,70,39,White or Caucasian,57,"$25,000-$49,999",45039,This was a good study,0,0,0,0,1,1
1/8/24 22:09,1/8/24 22:34,IP Address,1500,R_1PizggOMVYDAF0J,anonymous,EN,1,"Yes, I am at least 18 years old and I want to participate",29,Some high school,Female,Other,"It's images depicting global warming, which is disheartening and disturbing to see. It makes me feel a bit gloomy too. ",These are images showing the effect of pollution. It is showcasing global warming and they images make me feel depressed as well as hopeless. ,100,51,100,71,100,100,100,100,100,36,100,0,40,100,0,Black or African American,0,"Less than $25,000",12550,,1,0,0,0,2,1
